date,hour,rentals
3/22/2012,1,30
3/22/2012,2,6
3/22/2012,3,7
3/22/2012,4,6
3/22/2012,5,34
3/22/2012,6,136
3/22/2012,7,361
3/22/2012,8,649
3/22/2012,9,318
3/22/2012,10,142
3/22/2012,11,219
3/22/2012,12,272
3/22/2012,13,298
3/22/2012,14,257
3/22/2012,15,304
3/22/2012,16,425
3/22/2012,17,810
3/22/2012,18,801
3/22/2012,19,586
3/22/2012,20,424
3/22/2012,21,374
3/22/2012,22,220
3/22/2012,23,151
3/23/2012,0,95
3/23/2012,1,50
3/23/2012,2,32
3/23/2012,3,10
3/23/2012,4,3
3/23/2012,5,34
3/23/2012,6,116
3/23/2012,7,346
3/23/2012,8,662
3/23/2012,9,380
3/23/2012,10,275
3/23/2012,11,318
3/23/2012,12,471
3/23/2012,13,428
3/23/2012,14,432
3/23/2012,15,472
3/23/2012,16,589
3/23/2012,17,957
3/23/2012,18,830
3/23/2012,19,686
3/23/2012,20,445
3/23/2012,21,284
3/23/2012,22,271
3/23/2012,23,176
3/24/2012,0,156
3/24/2012,1,128
3/24/2012,2,69
3/24/2012,3,32
3/24/2012,4,7
3/24/2012,5,4
3/24/2012,6,28
3/24/2012,7,70
3/24/2012,8,154
3/24/2012,9,249
3/24/2012,10,345
3/24/2012,11,273
3/24/2012,12,183
3/24/2012,13,196
3/24/2012,14,223
3/24/2012,15,290
3/24/2012,16,177
3/24/2012,17,115
3/24/2012,18,137
3/24/2012,19,133
3/24/2012,20,111
3/24/2012,21,104
3/24/2012,22,83
3/24/2012,23,105
3/25/2012,0,80
3/25/2012,1,89
3/25/2012,2,35
3/25/2012,3,18
3/25/2012,4,8
3/25/2012,5,6
3/25/2012,6,18
3/25/2012,7,39
3/25/2012,8,89
3/25/2012,9,118
3/25/2012,10,250
3/25/2012,11,323
3/25/2012,12,360
3/25/2012,13,367
3/25/2012,14,414
3/25/2012,15,421
3/25/2012,16,492
3/25/2012,17,419
3/25/2012,18,491
3/25/2012,19,375
3/25/2012,20,259
3/25/2012,21,149
3/25/2012,22,111
3/25/2012,23,65
3/26/2012,0,33
3/26/2012,1,28
3/26/2012,2,20
3/26/2012,3,1
3/26/2012,4,4
3/26/2012,5,36
3/26/2012,6,117
3/26/2012,7,370
3/26/2012,8,657
3/26/2012,9,282
3/26/2012,10,153
3/26/2012,11,178
3/26/2012,12,279
3/26/2012,13,301
3/26/2012,14,217
3/26/2012,15,223
3/26/2012,16,305
3/26/2012,17,664
3/26/2012,18,684
3/26/2012,19,458
3/26/2012,20,221
3/26/2012,21,186
3/26/2012,22,93
3/26/2012,23,48
3/27/2012,0,10
3/27/2012,1,5
3/27/2012,2,7
3/27/2012,3,4
3/27/2012,4,3
3/27/2012,5,17
3/27/2012,6,101
3/27/2012,7,286
3/27/2012,8,581
3/27/2012,9,267
3/27/2012,10,138
3/27/2012,11,175
3/27/2012,12,220
3/27/2012,13,211
3/27/2012,14,184
3/27/2012,15,200
3/27/2012,16,305
3/27/2012,17,614
3/27/2012,18,644
3/27/2012,19,417
3/27/2012,20,294
3/27/2012,21,221
3/27/2012,22,134
3/27/2012,23,64
3/28/2012,0,30
3/28/2012,1,8
3/28/2012,2,3
3/28/2012,3,5
3/28/2012,4,1
3/28/2012,5,40
3/28/2012,6,115
3/28/2012,7,358
3/28/2012,8,658
3/28/2012,9,314
3/28/2012,10,173
3/28/2012,11,222
3/28/2012,12,268
3/28/2012,13,273
3/28/2012,14,221
3/28/2012,15,199
3/28/2012,16,221
3/28/2012,17,604
3/28/2012,18,641
3/28/2012,19,456
3/28/2012,20,362
3/28/2012,21,261
3/28/2012,22,172
3/28/2012,23,93
3/29/2012,0,48
3/29/2012,1,33
3/29/2012,2,6
3/29/2012,3,5
3/29/2012,4,9
3/29/2012,5,32
3/29/2012,6,117
3/29/2012,7,367
3/29/2012,8,654
3/29/2012,9,321
3/29/2012,10,166
3/29/2012,11,220
3/29/2012,12,292
3/29/2012,13,273
3/29/2012,14,238
3/29/2012,15,307
3/29/2012,16,388
3/29/2012,17,703
3/29/2012,18,681
3/29/2012,19,468
3/29/2012,20,335
3/29/2012,21,224
3/29/2012,22,152
3/29/2012,23,94
3/30/2012,0,59
3/30/2012,1,27
3/30/2012,2,7
3/30/2012,3,7
3/30/2012,4,2
3/30/2012,5,26
3/30/2012,6,86
3/30/2012,7,289
3/30/2012,8,593
3/30/2012,9,321
3/30/2012,10,187
3/30/2012,11,201
3/30/2012,12,270
3/30/2012,13,242
3/30/2012,14,229
3/30/2012,15,280
3/30/2012,16,367
3/30/2012,17,606
3/30/2012,18,560
3/30/2012,19,395
3/30/2012,20,209
3/30/2012,21,220
3/30/2012,22,153
3/30/2012,23,123
3/31/2012,0,92
3/31/2012,1,82
3/31/2012,2,69
3/31/2012,3,31
3/31/2012,4,8
3/31/2012,5,5
3/31/2012,6,23
3/31/2012,7,44
3/31/2012,8,145
3/31/2012,9,223
3/31/2012,10,313
3/31/2012,11,463
3/31/2012,12,621
3/31/2012,13,638
3/31/2012,14,551
3/31/2012,15,605
3/31/2012,16,535
3/31/2012,17,543
3/31/2012,18,341
3/31/2012,19,284
3/31/2012,20,208
3/31/2012,21,143
3/31/2012,22,156
3/31/2012,23,112
4/1/2012,0,67
4/1/2012,1,62
4/1/2012,2,81
4/1/2012,3,25
4/1/2012,4,12
4/1/2012,5,18
4/1/2012,6,97
4/1/2012,7,84
4/1/2012,8,125
4/1/2012,9,275
4/1/2012,10,360
4/1/2012,11,451
4/1/2012,12,445
4/1/2012,13,464
4/1/2012,14,561
4/1/2012,15,573
4/1/2012,16,511
4/1/2012,17,555
4/1/2012,18,432
4/1/2012,19,346
4/1/2012,20,232
4/1/2012,21,134
4/1/2012,22,68
4/1/2012,23,63
4/2/2012,0,17
4/2/2012,1,5
4/2/2012,2,5
4/2/2012,4,4
4/2/2012,5,24
4/2/2012,6,110
4/2/2012,7,306
4/2/2012,8,589
4/2/2012,9,317
4/2/2012,10,204
4/2/2012,11,209
4/2/2012,12,281
4/2/2012,13,281
4/2/2012,14,268
4/2/2012,15,324
4/2/2012,16,395
4/2/2012,17,729
4/2/2012,18,618
4/2/2012,19,494
4/2/2012,20,329
4/2/2012,21,238
4/2/2012,22,123
4/2/2012,23,66
4/3/2012,0,33
4/3/2012,1,11
4/3/2012,2,5
4/3/2012,3,3
4/3/2012,4,1
4/3/2012,5,27
4/3/2012,6,100
4/3/2012,7,341
4/3/2012,8,604
4/3/2012,9,408
4/3/2012,10,219
4/3/2012,11,258
4/3/2012,12,331
4/3/2012,13,345
4/3/2012,14,311
4/3/2012,15,316
4/3/2012,16,485
4/3/2012,17,757
4/3/2012,18,800
4/3/2012,19,558
4/3/2012,20,379
4/3/2012,21,243
4/3/2012,22,158
4/3/2012,23,79
4/4/2012,0,41
4/4/2012,1,11
4/4/2012,2,5
4/4/2012,3,3
4/4/2012,4,1
4/4/2012,5,27
4/4/2012,6,126
4/4/2012,7,366
4/4/2012,8,684
4/4/2012,9,363
4/4/2012,10,167
4/4/2012,11,213
4/4/2012,12,283
4/4/2012,13,251
4/4/2012,14,258
4/4/2012,15,268
4/4/2012,16,390
4/4/2012,17,744
4/4/2012,18,759
4/4/2012,19,494
4/4/2012,20,372
4/4/2012,21,298
4/4/2012,22,181
4/4/2012,23,131
4/5/2012,0,45
4/5/2012,1,13
4/5/2012,2,18
4/5/2012,3,5
4/5/2012,4,1
4/5/2012,5,29
4/5/2012,6,126
4/5/2012,7,354
4/5/2012,8,638
4/5/2012,9,351
4/5/2012,10,246
4/5/2012,11,268
4/5/2012,12,276
4/5/2012,13,291
4/5/2012,14,287
4/5/2012,15,269
4/5/2012,16,402
4/5/2012,17,822
4/5/2012,18,698
4/5/2012,19,487
4/5/2012,20,312
4/5/2012,21,234
4/5/2012,22,149
4/5/2012,23,136
4/6/2012,0,61
4/6/2012,1,38
4/6/2012,2,11
4/6/2012,3,8
4/6/2012,4,5
4/6/2012,5,23
4/6/2012,6,80
4/6/2012,7,246
4/6/2012,8,508
4/6/2012,9,376
4/6/2012,10,238
4/6/2012,11,291
4/6/2012,12,337
4/6/2012,13,411
4/6/2012,14,490
4/6/2012,15,537
4/6/2012,16,536
4/6/2012,17,655
4/6/2012,18,484
4/6/2012,19,412
4/6/2012,20,252
4/6/2012,21,190
4/6/2012,22,158
4/6/2012,23,113
4/7/2012,0,94
4/7/2012,1,69
4/7/2012,2,36
4/7/2012,3,28
4/7/2012,4,7
4/7/2012,5,2
4/7/2012,6,19
4/7/2012,7,54
4/7/2012,8,123
4/7/2012,9,276
4/7/2012,10,363
4/7/2012,11,495
4/7/2012,12,590
4/7/2012,13,643
4/7/2012,14,578
4/7/2012,15,626
4/7/2012,16,615
4/7/2012,17,567
4/7/2012,18,517
4/7/2012,19,413
4/7/2012,20,208
4/7/2012,21,234
4/7/2012,22,182
4/7/2012,23,118
4/8/2012,0,85
4/8/2012,1,64
4/8/2012,2,32
4/8/2012,3,26
4/8/2012,4,7
4/8/2012,5,12
4/8/2012,6,28
4/8/2012,7,37
4/8/2012,8,84
4/8/2012,9,179
4/8/2012,10,299
4/8/2012,11,404
4/8/2012,12,457
4/8/2012,13,483
4/8/2012,14,503
4/8/2012,15,486
4/8/2012,16,476
4/8/2012,17,411
4/8/2012,18,310
4/8/2012,19,276
4/8/2012,20,211
4/8/2012,21,130
4/8/2012,22,118
4/8/2012,23,51
4/9/2012,0,37
4/9/2012,1,16
4/9/2012,2,6
4/9/2012,3,3
4/9/2012,4,5
4/9/2012,5,32
4/9/2012,6,111
4/9/2012,7,331
4/9/2012,8,617
4/9/2012,9,286
4/9/2012,10,178
4/9/2012,11,223
4/9/2012,12,280
4/9/2012,13,281
4/9/2012,14,218
4/9/2012,15,255
4/9/2012,16,391
4/9/2012,17,632
4/9/2012,18,646
4/9/2012,19,421
4/9/2012,20,276
4/9/2012,21,165
4/9/2012,22,108
4/9/2012,23,67
4/10/2012,0,26
4/10/2012,1,9
4/10/2012,2,2
4/10/2012,3,2
4/10/2012,4,2
4/10/2012,5,24
4/10/2012,6,103
4/10/2012,7,384
4/10/2012,8,692
4/10/2012,9,319
4/10/2012,10,181
4/10/2012,11,239
4/10/2012,12,259
4/10/2012,13,283
4/10/2012,14,224
4/10/2012,15,203
4/10/2012,16,362
4/10/2012,17,744
4/10/2012,18,704
4/10/2012,19,479
4/10/2012,20,282
4/10/2012,21,206
4/10/2012,22,127
4/10/2012,23,62
4/11/2012,0,30
4/11/2012,1,12
4/11/2012,2,2
4/11/2012,3,2
4/11/2012,5,27
4/11/2012,6,106
4/11/2012,7,321
4/11/2012,8,595
4/11/2012,9,302
4/11/2012,10,153
4/11/2012,11,180
4/11/2012,12,182
4/11/2012,13,163
4/11/2012,14,135
4/11/2012,15,202
4/11/2012,16,307
4/11/2012,17,579
4/11/2012,18,585
4/11/2012,19,384
4/11/2012,20,235
4/11/2012,21,165
4/11/2012,22,134
4/11/2012,23,61
4/12/2012,0,23
4/12/2012,1,9
4/12/2012,2,4
4/12/2012,3,5
4/12/2012,4,1
4/12/2012,5,21
4/12/2012,6,96
4/12/2012,7,306
4/12/2012,8,624
4/12/2012,9,287
4/12/2012,10,141
4/12/2012,11,224
4/12/2012,12,259
4/12/2012,13,203
4/12/2012,14,224
4/12/2012,15,211
4/12/2012,16,353
4/12/2012,17,656
4/12/2012,18,610
4/12/2012,19,433
4/12/2012,20,280
4/12/2012,21,187
4/12/2012,22,158
4/12/2012,23,94
4/13/2012,0,55
4/13/2012,1,30
4/13/2012,2,11
4/13/2012,3,11
4/13/2012,4,5
4/13/2012,5,21
4/13/2012,6,84
4/13/2012,7,296
4/13/2012,8,563
4/13/2012,9,330
4/13/2012,10,192
4/13/2012,11,233
4/13/2012,12,322
4/13/2012,13,358
4/13/2012,14,348
4/13/2012,15,352
4/13/2012,16,463
4/13/2012,17,738
4/13/2012,18,671
4/13/2012,19,427
4/13/2012,20,286
4/13/2012,21,189
4/13/2012,22,215
4/13/2012,23,198
4/14/2012,0,96
4/14/2012,1,70
4/14/2012,2,56
4/14/2012,3,32
4/14/2012,4,14
4/14/2012,5,7
4/14/2012,6,21
4/14/2012,7,64
4/14/2012,8,160
4/14/2012,9,265
4/14/2012,10,406
4/14/2012,11,564
4/14/2012,12,678
4/14/2012,13,678
4/14/2012,14,660
4/14/2012,15,658
4/14/2012,16,582
4/14/2012,17,560
4/14/2012,18,481
4/14/2012,19,459
4/14/2012,20,321
4/14/2012,21,220
4/14/2012,22,212
4/14/2012,23,196
4/15/2012,0,124
4/15/2012,1,106
4/15/2012,2,74
4/15/2012,3,45
4/15/2012,4,12
4/15/2012,5,10
4/15/2012,6,16
4/15/2012,7,46
4/15/2012,8,97
4/15/2012,9,251
4/15/2012,10,421
4/15/2012,11,528
4/15/2012,12,635
4/15/2012,13,681
4/15/2012,14,628
4/15/2012,15,617
4/15/2012,16,616
4/15/2012,17,623
4/15/2012,18,479
4/15/2012,19,379
4/15/2012,20,291
4/15/2012,21,229
4/15/2012,22,134
4/15/2012,23,90
4/16/2012,0,41
4/16/2012,1,28
4/16/2012,2,14
4/16/2012,3,8
4/16/2012,4,6
4/16/2012,5,38
4/16/2012,6,133
4/16/2012,7,387
4/16/2012,8,597
4/16/2012,9,297
4/16/2012,10,224
4/16/2012,11,251
4/16/2012,12,271
4/16/2012,13,263
4/16/2012,14,288
4/16/2012,15,275
4/16/2012,16,358
4/16/2012,17,712
4/16/2012,18,676
4/16/2012,19,522
4/16/2012,20,375
4/16/2012,21,271
4/16/2012,22,214
4/16/2012,23,121
4/17/2012,0,43
4/17/2012,1,11
4/17/2012,2,4
4/17/2012,3,6
4/17/2012,4,9
4/17/2012,5,30
4/17/2012,6,144
4/17/2012,7,461
4/17/2012,8,673
4/17/2012,9,400
4/17/2012,10,217
4/17/2012,11,239
4/17/2012,12,244
4/17/2012,13,239
4/17/2012,14,257
4/17/2012,15,308
4/17/2012,16,370
4/17/2012,17,781
4/17/2012,18,775
4/17/2012,19,537
4/17/2012,20,402
4/17/2012,21,297
4/17/2012,22,162
4/17/2012,23,82
4/18/2012,0,38
4/18/2012,1,14
4/18/2012,2,9
4/18/2012,3,6
4/18/2012,4,7
4/18/2012,5,34
4/18/2012,6,134
4/18/2012,7,418
4/18/2012,8,576
4/18/2012,9,265
4/18/2012,10,147
4/18/2012,11,119
4/18/2012,12,110
4/18/2012,13,64
4/18/2012,14,51
4/18/2012,15,98
4/18/2012,16,235
4/18/2012,17,488
4/18/2012,18,505
4/18/2012,19,368
4/18/2012,20,260
4/18/2012,21,189
4/18/2012,22,162
4/18/2012,23,70
4/19/2012,0,25
4/19/2012,1,13
4/19/2012,2,6
4/19/2012,3,4
4/19/2012,4,4
4/19/2012,5,30
4/19/2012,6,120
4/19/2012,7,406
4/19/2012,8,677
4/19/2012,9,301
4/19/2012,10,189
4/19/2012,11,229
4/19/2012,12,264
4/19/2012,13,238
4/19/2012,14,237
4/19/2012,15,262
4/19/2012,16,387
4/19/2012,17,748
4/19/2012,18,776
4/19/2012,19,586
4/19/2012,20,404
4/19/2012,21,267
4/19/2012,22,248
4/19/2012,23,144
4/20/2012,0,64
4/20/2012,1,25
4/20/2012,2,21
4/20/2012,3,10
4/20/2012,4,3
4/20/2012,5,25
4/20/2012,6,113
4/20/2012,7,359
4/20/2012,8,700
4/20/2012,9,359
4/20/2012,10,237
4/20/2012,11,254
4/20/2012,12,362
4/20/2012,13,381
4/20/2012,14,394
4/20/2012,15,407
4/20/2012,16,580
4/20/2012,17,819
4/20/2012,18,668
4/20/2012,19,492
4/20/2012,20,341
4/20/2012,21,287
4/20/2012,22,202
4/20/2012,23,187
4/21/2012,0,142
4/21/2012,1,88
4/21/2012,2,81
4/21/2012,3,29
4/21/2012,4,9
4/21/2012,5,1
4/21/2012,6,31
4/21/2012,7,76
4/21/2012,8,201
4/21/2012,9,331
4/21/2012,10,482
4/21/2012,11,608
4/21/2012,12,640
4/21/2012,13,649
4/21/2012,14,609
4/21/2012,15,628
4/21/2012,16,639
4/21/2012,17,568
4/21/2012,18,416
4/21/2012,19,54
4/21/2012,20,39
4/21/2012,21,102
4/21/2012,22,110
4/21/2012,23,91
4/22/2012,0,117
4/22/2012,1,73
4/22/2012,2,56
4/22/2012,3,40
4/22/2012,4,7
4/22/2012,5,6
4/22/2012,6,12
4/22/2012,7,24
4/22/2012,8,51
4/22/2012,9,79
4/22/2012,10,68
4/22/2012,11,77
4/22/2012,12,61
4/22/2012,13,52
4/22/2012,14,53
4/22/2012,15,38
4/22/2012,16,36
4/22/2012,17,27
4/22/2012,18,39
4/22/2012,19,35
4/22/2012,20,35
4/22/2012,21,11
4/22/2012,22,13
4/22/2012,23,17
4/23/2012,0,6
4/23/2012,1,2
4/23/2012,2,4
4/23/2012,3,1
4/23/2012,4,3
4/23/2012,5,14
4/23/2012,6,45
4/23/2012,7,207
4/23/2012,8,482
4/23/2012,9,272
4/23/2012,10,100
4/23/2012,11,101
4/23/2012,12,129
4/23/2012,13,107
4/23/2012,14,114
4/23/2012,15,112
4/23/2012,16,103
4/23/2012,17,232
4/23/2012,18,379
4/23/2012,19,298
4/23/2012,20,203
4/23/2012,21,152
4/23/2012,22,89
4/23/2012,23,59
4/24/2012,0,13
4/24/2012,1,7
4/24/2012,2,3
4/24/2012,3,2
4/24/2012,4,3
4/24/2012,5,22
4/24/2012,6,120
4/24/2012,7,390
4/24/2012,8,611
4/24/2012,9,308
4/24/2012,10,162
4/24/2012,11,184
4/24/2012,12,224
4/24/2012,13,224
4/24/2012,14,216
4/24/2012,15,236
4/24/2012,16,362
4/24/2012,17,691
4/24/2012,18,632
4/24/2012,19,482
4/24/2012,20,285
4/24/2012,21,226
4/24/2012,22,157
4/24/2012,23,73
4/25/2012,0,36
4/25/2012,1,25
4/25/2012,2,7
4/25/2012,3,3
4/25/2012,4,6
4/25/2012,5,24
4/25/2012,6,106
4/25/2012,7,389
4/25/2012,8,654
4/25/2012,9,321
4/25/2012,10,182
4/25/2012,11,219
4/25/2012,12,269
4/25/2012,13,228
4/25/2012,14,223
4/25/2012,15,229
4/25/2012,16,376
4/25/2012,17,732
4/25/2012,18,709
4/25/2012,19,543
4/25/2012,20,380
4/25/2012,21,239
4/25/2012,22,192
4/25/2012,23,104
4/26/2012,0,43
4/26/2012,1,23
4/26/2012,2,13
4/26/2012,3,6
4/26/2012,4,3
4/26/2012,5,17
4/26/2012,6,127
4/26/2012,7,225
4/26/2012,8,362
4/26/2012,9,201
4/26/2012,10,139
4/26/2012,11,151
4/26/2012,12,204
4/26/2012,13,197
4/26/2012,14,169
4/26/2012,15,204
4/26/2012,16,318
4/26/2012,17,614
4/26/2012,18,664
4/26/2012,19,464
4/26/2012,20,337
4/26/2012,21,250
4/26/2012,22,183
4/26/2012,23,112
4/27/2012,0,73
4/27/2012,1,35
4/27/2012,2,22
4/27/2012,3,3
4/27/2012,4,6
4/27/2012,5,19
4/27/2012,6,120
4/27/2012,7,315
4/27/2012,8,592
4/27/2012,9,334
4/27/2012,10,236
4/27/2012,11,233
4/27/2012,12,307
4/27/2012,13,306
4/27/2012,14,300
4/27/2012,15,324
4/27/2012,16,440
4/27/2012,17,702
4/27/2012,18,654
4/27/2012,19,441
4/27/2012,20,289
4/27/2012,21,208
4/27/2012,22,158
4/27/2012,23,116
4/28/2012,0,103
4/28/2012,1,67
4/28/2012,2,57
4/28/2012,3,26
4/28/2012,4,2
4/28/2012,5,5
4/28/2012,6,28
4/28/2012,7,55
4/28/2012,8,158
4/28/2012,9,214
4/28/2012,10,291
4/28/2012,11,358
4/28/2012,12,381
4/28/2012,13,389
4/28/2012,14,440
4/28/2012,15,408
4/28/2012,16,376
4/28/2012,17,322
4/28/2012,18,90
4/28/2012,19,139
4/28/2012,20,102
4/28/2012,21,84
4/28/2012,22,83
4/28/2012,23,42
4/29/2012,0,36
4/29/2012,1,42
4/29/2012,2,40
4/29/2012,3,16
4/29/2012,4,4
4/29/2012,5,6
4/29/2012,6,7
4/29/2012,7,27
4/29/2012,8,107
4/29/2012,9,185
4/29/2012,10,380
4/29/2012,11,411
4/29/2012,12,584
4/29/2012,13,595
4/29/2012,14,653
4/29/2012,15,603
4/29/2012,16,587
4/29/2012,17,522
4/29/2012,18,487
4/29/2012,19,375
4/29/2012,20,243
4/29/2012,21,204
4/29/2012,22,108
4/29/2012,23,82
4/30/2012,0,48
4/30/2012,1,24
4/30/2012,2,8
4/30/2012,3,4
4/30/2012,4,2
4/30/2012,5,20
4/30/2012,6,123
4/30/2012,7,349
4/30/2012,8,596
4/30/2012,9,268
4/30/2012,10,157
4/30/2012,11,163
4/30/2012,12,225
4/30/2012,13,247
4/30/2012,14,218
4/30/2012,15,231
4/30/2012,16,347
4/30/2012,17,683
4/30/2012,18,664
4/30/2012,19,471
4/30/2012,20,309
4/30/2012,21,221
4/30/2012,22,134
4/30/2012,23,60
5/1/2012,0,35
5/1/2012,1,21
5/1/2012,2,8
5/1/2012,3,3
5/1/2012,4,8
5/1/2012,5,17
5/1/2012,6,26
5/1/2012,7,169
5/1/2012,8,557
5/1/2012,9,349
5/1/2012,10,174
5/1/2012,11,229
5/1/2012,12,269
5/1/2012,13,249
5/1/2012,14,204
5/1/2012,15,234
5/1/2012,16,354
5/1/2012,17,681
5/1/2012,18,743
5/1/2012,19,487
5/1/2012,20,335
5/1/2012,21,282
5/1/2012,22,211
5/1/2012,23,95
5/2/2012,0,47
5/2/2012,1,15
5/2/2012,2,16
5/2/2012,3,6
5/2/2012,4,4
5/2/2012,5,33
5/2/2012,6,120
5/2/2012,7,358
5/2/2012,8,666
5/2/2012,9,315
5/2/2012,10,175
5/2/2012,11,184
5/2/2012,12,245
5/2/2012,13,228
5/2/2012,14,240
5/2/2012,15,256
5/2/2012,16,367
5/2/2012,17,729
5/2/2012,18,813
5/2/2012,19,504
5/2/2012,20,338
5/2/2012,21,239
5/2/2012,22,173
5/2/2012,23,98
5/3/2012,0,90
5/3/2012,1,24
5/3/2012,2,17
5/3/2012,3,6
5/3/2012,4,2
5/3/2012,5,21
5/3/2012,6,136
5/3/2012,7,384
5/3/2012,8,627
5/3/2012,9,304
5/3/2012,10,168
5/3/2012,11,201
5/3/2012,12,301
5/3/2012,13,265
5/3/2012,14,204
5/3/2012,15,283
5/3/2012,16,370
5/3/2012,17,704
5/3/2012,18,706
5/3/2012,19,522
5/3/2012,20,420
5/3/2012,21,299
5/3/2012,22,246
5/3/2012,23,121
5/4/2012,0,89
5/4/2012,1,48
5/4/2012,2,11
5/4/2012,3,14
5/4/2012,4,4
5/4/2012,5,24
5/4/2012,6,135
5/4/2012,7,356
5/4/2012,8,618
5/4/2012,9,294
5/4/2012,10,199
5/4/2012,11,258
5/4/2012,12,171
5/4/2012,13,278
5/4/2012,14,242
5/4/2012,15,343
5/4/2012,16,440
5/4/2012,17,643
5/4/2012,18,641
5/4/2012,19,452
5/4/2012,20,313
5/4/2012,21,235
5/4/2012,22,232
5/4/2012,23,256
5/5/2012,0,153
5/5/2012,1,107
5/5/2012,2,75
5/5/2012,3,32
5/5/2012,4,9
5/5/2012,5,22
5/5/2012,6,42
5/5/2012,7,87
5/5/2012,8,197
5/5/2012,9,284
5/5/2012,10,432
5/5/2012,11,575
5/5/2012,12,550
5/5/2012,13,524
5/5/2012,14,428
5/5/2012,15,541
5/5/2012,16,540
5/5/2012,17,502
5/5/2012,18,434
5/5/2012,19,405
5/5/2012,20,309
5/5/2012,21,269
5/5/2012,22,217
5/5/2012,23,149
5/6/2012,0,134
5/6/2012,1,121
5/6/2012,2,93
5/6/2012,3,28
5/6/2012,4,16
5/6/2012,5,11
5/6/2012,6,17
5/6/2012,7,36
5/6/2012,8,114
5/6/2012,9,191
5/6/2012,10,333
5/6/2012,11,414
5/6/2012,12,558
5/6/2012,13,565
5/6/2012,14,518
5/6/2012,15,571
5/6/2012,16,544
5/6/2012,17,511
5/6/2012,18,463
5/6/2012,19,383
5/6/2012,20,276
5/6/2012,21,203
5/6/2012,22,157
5/6/2012,23,102
5/7/2012,0,34
5/7/2012,1,9
5/7/2012,2,6
5/7/2012,3,5
5/7/2012,4,2
5/7/2012,5,23
5/7/2012,6,142
5/7/2012,7,385
5/7/2012,8,639
5/7/2012,9,350
5/7/2012,10,190
5/7/2012,11,213
5/7/2012,12,263
5/7/2012,13,272
5/7/2012,14,239
5/7/2012,15,262
5/7/2012,16,388
5/7/2012,17,769
5/7/2012,18,680
5/7/2012,19,546
5/7/2012,20,323
5/7/2012,21,247
5/7/2012,22,173
5/7/2012,23,113
5/8/2012,0,38
5/8/2012,1,9
5/8/2012,2,16
5/8/2012,3,6
5/8/2012,4,5
5/8/2012,5,20
5/8/2012,6,165
5/8/2012,7,463
5/8/2012,8,641
5/8/2012,9,295
5/8/2012,10,157
5/8/2012,11,217
5/8/2012,12,263
5/8/2012,13,219
5/8/2012,14,71
5/8/2012,15,134
5/8/2012,16,389
5/8/2012,17,717
5/8/2012,18,710
5/8/2012,19,458
5/8/2012,20,302
5/8/2012,21,223
5/8/2012,22,147
5/8/2012,23,63
5/9/2012,0,35
5/9/2012,1,14
5/9/2012,2,1
5/9/2012,3,2
5/9/2012,4,5
5/9/2012,5,28
5/9/2012,6,126
5/9/2012,7,418
5/9/2012,8,622
5/9/2012,9,325
5/9/2012,10,153
5/9/2012,11,201
5/9/2012,12,280
5/9/2012,13,266
5/9/2012,14,243
5/9/2012,15,259
5/9/2012,16,357
5/9/2012,17,705
5/9/2012,18,372
5/9/2012,19,98
5/9/2012,20,51
5/9/2012,21,34
5/9/2012,22,67
5/9/2012,23,55
5/10/2012,0,33
5/10/2012,1,11
5/10/2012,2,3
5/10/2012,3,3
5/10/2012,4,2
5/10/2012,5,24
5/10/2012,6,139
5/10/2012,7,401
5/10/2012,8,630
5/10/2012,9,361
5/10/2012,10,154
5/10/2012,11,256
5/10/2012,12,272
5/10/2012,13,318
5/10/2012,14,247
5/10/2012,15,271
5/10/2012,16,421
5/10/2012,17,732
5/10/2012,18,770
5/10/2012,19,553
5/10/2012,20,374
5/10/2012,21,230
5/10/2012,22,232
5/10/2012,23,135
5/11/2012,0,64
5/11/2012,1,46
5/11/2012,2,31
5/11/2012,3,13
5/11/2012,4,9
5/11/2012,5,26
5/11/2012,6,135
5/11/2012,7,351
5/11/2012,8,620
5/11/2012,9,322
5/11/2012,10,210
5/11/2012,11,291
5/11/2012,12,348
5/11/2012,13,363
5/11/2012,14,334
5/11/2012,15,439
5/11/2012,16,525
5/11/2012,17,779
5/11/2012,18,596
5/11/2012,19,503
5/11/2012,20,341
5/11/2012,21,270
5/11/2012,22,234
5/11/2012,23,180
5/12/2012,0,136
5/12/2012,1,93
5/12/2012,2,56
5/12/2012,3,34
5/12/2012,4,9
5/12/2012,5,13
5/12/2012,6,33
5/12/2012,7,67
5/12/2012,8,178
5/12/2012,9,335
5/12/2012,10,411
5/12/2012,11,522
5/12/2012,12,559
5/12/2012,13,659
5/12/2012,14,615
5/12/2012,15,590
5/12/2012,16,591
5/12/2012,17,576
5/12/2012,18,546
5/12/2012,19,439
5/12/2012,20,287
5/12/2012,21,230
5/12/2012,22,274
5/12/2012,23,176
5/13/2012,0,98
5/13/2012,1,94
5/13/2012,2,82
5/13/2012,3,28
5/13/2012,4,9
5/13/2012,5,12
5/13/2012,6,21
5/13/2012,7,60
5/13/2012,8,156
5/13/2012,9,222
5/13/2012,10,350
5/13/2012,11,428
5/13/2012,12,531
5/13/2012,13,602
5/13/2012,14,552
5/13/2012,15,499
5/13/2012,16,564
5/13/2012,17,478
5/13/2012,18,389
5/13/2012,19,339
5/13/2012,20,230
5/13/2012,21,169
5/13/2012,22,131
5/13/2012,23,74
5/14/2012,0,35
5/14/2012,1,11
