AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
26.944,1007.2,56.964,4.3093,29.543,1099.8,546.93,146.94,13.076,2.3754,58.608
25.928,1007.4,61.011,4.2906,29.31,1099.4,547.27,146.56,13.012,2.3179,58.327
26.159,1007.3,63.864,4.2802,29.275,1099.7,547.68,146.09,13.035,1.5322,56.718
24.861,1007.3,65.495,4.2848,29.461,1099.8,547.01,147.32,13.08,1.4918,57.484
23.756,1007,69.595,4.2958,29.67,1099.8,546.41,148.1,13.11,1.6629,58.746
23.123,1006.7,72.736,4.3873,30.166,1099.8,544.49,149.16,13.296,1.2898,57.271
22.193,1006.4,74.403,4.3733,30.215,1100.3,544.27,149.86,13.251,1.2449,58.03
21.586,1006.3,74.611,3.9476,26.867,1090.5,549.53,139.35,12.491,1.4551,60.521
22.241,1006.4,72.071,4.4018,30.209,1099.5,544.37,149.38,13.218,1.3113,58.256
24.58,1006.4,64.051,4.4575,30.184,1100.1,545,148.44,13.231,1.4762,57.906
27.588,1006.8,58.162,4.4628,29.887,1100.1,545.89,147.09,13.148,1.3102,56.946
28.915,1007.1,63.796,4.3569,28.895,1099.6,548.66,144.32,12.984,1.1375,56.073
29.66,1007,67.529,4.324,28.684,1098.5,548.67,143.19,12.879,1.0188,54.784
30.527,1007,64.955,4.2815,28.314,1097.6,549.63,142.14,12.766,1.322,56.275
32.166,1006.8,49.42,4.4636,29.791,1099.9,546.48,146.82,13.1,0.86113,56.717
32.934,1006.3,45.475,4.3819,29.335,1100,548.06,146.08,13.059,1.076,57.575
33.154,1005.8,47.581,4.4338,29.659,1099.9,546.89,146.71,13.081,1.4306,56.934
33.625,1005.3,40.203,4.4104,29.561,1100,547.46,146.33,13.027,1.8907,59.215
33.846,1004.9,39.668,4.4389,29.815,1099.8,546.72,146.75,13.106,1.8926,59.137
33.218,1004.7,46.796,4.3461,29.273,1099.7,548.59,145.12,12.964,1.9202,58.324
31.921,1005,53.622,4.4279,29.94,1099.7,546.42,145.93,13.114,1.9737,58.048
31.033,1005.5,52.668,4.3799,29.506,1099.9,547.74,145.26,13.017,2.0291,58.529
30.043,1005.9,53.044,4.4355,30.142,1099.8,545.54,147.11,13.161,2.0009,58.448
28.491,1006,59.227,4.2623,28.898,1099,548.73,144.65,12.891,1.7871,58.803
27.376,1006.1,62.148,4.3216,29.439,1099.2,547.17,145.82,13.029,1.7317,58.348
26.493,1006.1,64.152,4.2776,29.068,1099.1,548.17,145.33,12.993,1.6988,58.802
25.755,1005.7,66.673,4.4612,30.51,1100.1,543.85,148.52,13.298,1.8928,58.907
25.276,1005.7,67.4,4.4015,30.112,1099.8,545.27,148.1,13.21,2.1592,59.536
24.594,1005.9,67.494,4.4257,30.435,1099.9,544.07,149.04,13.288,2.0942,59.918
24.065,1005.8,72.471,4.4303,30.362,1100,544.16,148.96,13.307,0.98495,57.02
23.495,1005.9,72.639,3.6935,24.935,1079.9,549.67,130.81,11.967,1.4163,54.273
23.141,1006.1,75.113,3.9843,26.96,1090.3,549.42,138.79,12.431,1.2431,58.112
23.861,1006.6,76.375,4.5301,30.893,1099.9,542.2,149.98,13.344,1.1956,56.203
25.827,1007,70.718,4.498,30.522,1100.1,543.58,148.62,13.293,1.2481,56.184
27.669,1007.1,66.394,4.4754,30.131,1099.9,545.09,147.18,13.217,1.4142,56.971
29.657,1007.2,61.194,4.4249,29.12,1099.9,548.43,144.83,12.959,1.1361,56.217
31.745,1007.1,54.712,4.5405,29.726,1099.9,546.6,145.81,13.074,1.1002,56.557
32.845,1006.9,50.788,4.4978,29.333,1100,547.86,145,13.011,1.4156,57.772
33.882,1007,48.133,4.5749,29.547,1099.9,546.84,145.7,13.073,1.7408,56.841
34.166,1006.9,45.349,4.563,29.407,1099.9,547.32,145.57,12.988,1.7087,57.191
32.756,1007,55.557,4.467,29.585,1099.9,546.58,146.11,13.079,1.9991,54.795
31.115,1007.3,62.654,4.3669,28.97,1099.8,548.63,144.72,12.96,1.706,53.69
31.322,1007.7,62.571,4.453,29.595,1099.9,546.78,145.66,13.117,1.6163,53.871
31.485,1007.8,61.555,4.4321,29.423,1099.9,547.37,144.98,12.986,1.6266,53.593
30.552,1008.2,62.92,4.4855,29.911,1099.9,545.7,146.06,13.132,1.7876,53.61
28.75,1008.7,67.784,4.4509,29.878,1100,545.66,146.81,13.142,1.6111,53.03
27.487,1009,72.626,4.4586,30.049,1100,545.01,147.09,13.187,1.6915,53.294
27.063,1009.2,74.151,4.3498,29.393,1099.8,547.15,145.62,13.064,2.4334,55.963
26.61,1009.4,76.808,4.4032,29.578,1099.8,546.48,145.92,13.12,2.399,55.724
26.33,1009.4,77.802,4.3376,29.163,1099.8,547.8,145.11,13.052,2.409,56.19
26.051,1009.4,79.087,4.3922,29.704,1099.7,546.15,146.23,13.115,1.7687,54.731
25.508,1009.5,80.172,4.4059,29.897,1099.9,545.48,147.02,13.162,1.9281,54.566
24.611,1009.6,82.353,4.4743,30.36,1100,543.88,148.35,13.328,1.7481,54.044
24.067,1009.4,84.181,4.4254,29.931,1099.9,545.17,147.61,13.161,1.3477,52.666
23.735,1009.4,85.154,4.4771,30.313,1099.9,543.87,148.63,13.221,1.4031,52.735
23.427,1009.7,85.488,4.4234,29.873,1100,545.21,148,13.157,1.4447,52.565
23.635,1010.1,85.966,4.5056,30.521,1100,543.14,149.03,13.317,0.84758,51.598
25.551,1010.5,81.232,4.4498,29.848,1099.6,545.38,146.08,13.117,1.0618,55.238
27.82,1010.6,68.852,4.6102,30.768,1099.9,542.53,148.46,13.361,1.0717,51.851
29.191,1010.5,60.917,4.6058,30.583,1100,543.12,148.11,13.333,1.1276,51.692
30.421,1010.4,56.297,4.4397,29.377,1099.9,547.22,145.33,13.055,0.92728,53.198
31.165,1010.4,52.708,4.5125,29.855,1100,545.55,146.48,13.083,1.2096,53.91
31.824,1010.4,49.851,4.4427,29.379,1099.9,547.1,145.93,13.075,1.5777,54.198
32.011,1010.4,48.634,4.4644,29.487,1100.1,546.72,146.26,13.104,1.6633,53.76
31.788,1010.4,47.357,4.5723,30.243,1100.1,544.45,147.89,13.192,1.8039,55.349
31.461,1010.4,47.807,4.5564,30.12,1100.1,544.77,147.78,13.173,1.3369,55.703
30.851,1010.4,50.592,4.5056,29.918,1099.9,545.45,147.19,13.162,1.5395,56.267
29.946,1010.3,55.463,4.4483,29.589,1100,546.5,146.65,13.143,1.6009,55.134
28.713,1010.6,61.879,4.4751,29.966,1100,544.94,147.41,13.189,1.8107,53.926
27.542,1011.1,69.23,4.4416,29.795,1100.1,545.5,146.98,13.122,1.8104,52.348
26.897,1011.4,73.131,4.5269,30.411,1099.9,543.37,148.3,13.293,1.673,51.616
26.535,1011.7,71.276,4.4484,30.006,1100.1,544.83,147.57,13.214,1.7316,54.507
25.893,1011.7,72.621,4.4734,30.233,1100,543.91,148.45,13.291,1.5884,54.568
25.551,1011.7,74.591,4.41,29.72,1099.8,545.61,147.09,13.186,1.7912,55.612
25.246,1011.3,76.579,4.3843,29.637,1099.8,546.01,146.8,13.108,1.8214,54.997
25.044,1011.2,76.945,4.3759,29.682,1100,546.09,146.95,13.148,1.8027,55.274
24.718,1011.5,76.938,4.4754,30.514,1100,543.18,148.81,13.305,2.1055,55.451
24.12,1011.5,78.329,4.4592,30.168,1100.1,543.97,148.83,13.283,1.1783,54.113
23.747,1011.4,79.558,4.4798,30.483,1100,542.92,149.68,13.309,1.0591,54.098
23.352,1011.7,81.92,4.4333,29.999,1100.1,544.24,148.87,13.247,1.4562,55.039
23.712,1011.9,82.178,4.5088,30.548,1100.1,542.92,149.18,13.315,1.4358,54.568
25.997,1012,74.953,4.5352,30.35,1100,543.68,148.12,13.292,1.5479,54.236
27.434,1012.1,69.468,4.4894,29.889,1099.9,545.35,146.97,13.149,1.6242,54.332
28.833,1012.3,59.677,4.5152,29.883,1100.1,545.37,146.93,13.152,1.2171,53.201
30.129,1012.2,53.844,4.5035,29.815,1099.9,545.43,146.63,13.135,1.1056,54.711
30.904,1011.9,51.076,4.5244,29.875,1100.1,545.39,146.89,13.156,1.4663,55.098
31.303,1011.8,48.051,4.5214,29.882,1099.9,545.5,147.13,13.151,1.9372,55.223
31.744,1011.5,45.929,4.4757,29.555,1099.9,546.54,146.59,13.15,2.0993,55.96
31.698,1011.3,48.484,4.5562,30.081,1099.9,544.85,147.52,13.198,1.9566,54.137
31.157,1011.1,50.087,4.4742,29.609,1100.1,546.41,146.7,13.126,1.187,54.068
30.283,1010.7,54.083,4.5169,29.969,1100,545.12,147.41,13.212,1.3038,53.599
29.43,1010.6,55.714,4.464,29.697,1099.7,545.81,147.1,13.099,1.348,54.009
28.492,1010.6,61.982,4.4758,29.811,1100,545.51,147.16,13.121,1.9617,55.217
27.675,1010.9,66.993,4.4998,30.025,1099.9,544.63,147.51,13.163,1.9225,54.565
27.296,1011.4,70.226,4.4956,29.914,1100.2,545.05,147.37,13.197,1.9741,54.252
27.065,1011.2,70.424,4.5181,30.016,1099.8,544.45,147.42,13.236,1.5648,53.467
26.647,1011.7,69.144,4.4195,29.911,1100.1,545.1,147.39,13.184,1.5483,54.987
25.302,1011.9,74.195,3.7526,25.084,1082.4,549.94,131.72,12.09,2.0381,53.479
24.475,1012,77.069,3.7421,25.135,1082.8,550.09,132.02,12.045,1.5374,52.556
23.754,1011.9,75.531,3.7558,25.243,1083.5,550.21,133.07,12.15,1.3763,54.025
23.216,1011.6,79.718,3.7423,25.148,1083,550.28,132.92,11.978,1.5867,54.17
23.018,1011.6,81.14,3.3132,21.838,1063.4,550.35,118.62,11.148,2.0387,50.443
22.806,1011.5,83.473,2.9185,19.071,1046.5,550.23,106.85,10.322,3.8628,51.094
23.966,1011.9,80.953,3.7988,25.185,1082,549.89,131.53,12.047,1.7357,51.817
25.917,1012.1,75.715,3.8576,25.553,1084.1,550.19,132.42,12.147,1.7173,52.894
27.217,1012.4,67.8,3.4915,22.921,1069.3,549.71,121.5,11.324,2.4669,50.34
27.619,1012.3,66.206,4.5242,30.28,1099.8,543.35,147.91,13.317,1.4434,54.724
28.613,1012.2,61.659,4.4687,30.023,1100.1,544.44,147.4,13.269,1.391,55.526
28.47,1012.4,58.746,4.4436,30.2,1100.1,544.14,147.94,13.3,1.5526,57.719
28.366,1012.5,55.056,4.4448,29.95,1100.1,544.75,148.1,13.23,1.7095,55.406
28.181,1012.6,61.269,4.4523,29.892,1100.1,544.81,147.66,13.192,1.6235,53.584
28.61,1012.4,59.071,4.4156,29.649,1099.8,545.65,147.16,13.117,1.7741,54.714
28.674,1012.2,61.247,4.433,29.801,1099.9,545.33,147.51,13.177,1.8539,56.298
28.19,1012.2,62.525,4.4367,29.741,1100,545.49,147.43,13.192,1.8704,55.961
27.398,1012.2,64.883,4.1421,27.752,1091.7,547.14,140.02,12.687,2.0586,56.137
26.513,1012.3,68.975,3.8103,25.279,1083.4,550.24,131.93,12.007,1.868,54.859
26.078,1012.6,69.774,3.8331,25.342,1083.3,549.79,131.8,11.999,2.019,54.353
26.183,1012.8,65.78,3.8103,25.091,1081.9,549.77,130.67,11.966,2.087,55.952
26.077,1012.9,62.769,3.7901,24.954,1081.2,550.15,130.08,11.976,2.1132,55.38
25.846,1012.8,61.473,3.3022,21.546,1061,550.39,115.79,11.013,3.0757,54.348
25.458,1012.4,61.353,3.7592,24.748,1080.1,550.4,129.52,11.977,2.3725,55.849
24.998,1012,63.585,3.7237,24.537,1079.2,550.38,128.96,11.8,1.9429,53.761
24.575,1011.5,65.525,3.3785,22.294,1065.9,550.34,119.87,11.31,2.512,50.649
23.95,1011.2,69.086,3.0994,20.236,1053.8,550.22,111.34,10.729,3.5129,53.53
24.139,1010.8,68.324,3.2642,21.441,1060.7,549.88,116.29,10.915,3.0024,54.832
23.819,1010.7,70.617,2.8015,18.207,1040.7,550.28,102,10.033,5.4003,54.856
24.495,1010.7,69.389,3.1781,20.683,1055.6,550.4,112.29,10.666,3.2863,53.958
25.919,1010.7,64.166,2.8625,18.303,1040.4,550.17,100.74,10.081,5.0633,51.942
26.92,1010.6,58.733,3.8702,25.316,1082.7,550.14,130.93,12.013,1.7459,57.585
27.506,1010.5,58.274,3.8527,25.408,1083.1,550.11,131.18,12.052,1.7463,56.989
27.21,1010.5,60.688,3.8291,25.294,1082.4,550.13,130.77,12.111,1.7838,57.153
27.6,1010.5,54.388,3.9039,25.344,1083.1,550.08,130.91,12.023,1.5725,58.032
28.128,1010.3,51.683,3.9154,25.388,1083.2,550.05,130.83,12.069,1.735,57.6
28.506,1010,51.669,3.8829,25.353,1083,549.97,130.51,11.976,1.7266,57.336
28.391,1009.8,52.547,3.8896,25.373,1083.1,549.68,130.72,12.073,2.0059,57.647
28.05,1009.9,55.872,3.8687,25.351,1083,549.52,130.77,12.012,1.9301,56.848
26.769,1010.3,59.288,3.7524,24.578,1078.5,550.01,128.16,11.756,2.3741,54.637
25.823,1010.5,65.465,3.8205,25.139,1082,549.98,130.94,11.92,2.2468,55.691
25.32,1010.7,69.501,3.8084,25.083,1082,550.07,131.07,11.974,2.1153,54.432
24.899,1010.7,70.748,3.7718,24.914,1081.3,550.25,130.88,11.935,2.3796,54.803
24.374,1010.6,70.488,3.246,21.267,1059.6,550.01,115.38,10.919,3.1029,54.383
24.182,1010.5,68.821,3.0392,19.747,1050.4,549.98,108.92,10.475,3.7223,54.889
21.297,1012.2,72.021,3.3926,22.433,1066.9,550.29,121.64,11.334,2.4735,56.757
20.682,1011.9,73.793,3.4124,22.831,1069.5,550.19,123.56,11.41,2.0543,55.185
19.975,1011.8,74.421,3.0245,19.607,1050.6,550.32,110.15,10.576,3.748,58.57
19.298,1011.8,76.557,2.976,19.678,1050.9,550.47,110.62,10.515,4.5429,60.707
19.038,1011.7,77.433,2.992,19.539,1050.2,550.34,110.21,10.529,3.7041,59.238
18.921,1011.9,77.31,2.9901,19.493,1050,549.96,110.06,10.418,3.6298,58.616
18.925,1012.1,78.338,2.975,19.347,1049.2,550.18,109.58,10.536,3.8654,59.678
19.529,1012.4,77.631,3.1084,20.375,1055.1,549.7,113.49,10.717,3.7111,60.352
21.55,1012.9,71.028,2.8092,18.214,1041,549.91,102.36,10.066,5.0157,56.158
24.084,1013.2,61.308,3.396,22.173,1065,549.97,118.83,11.154,3.259,58.515
25.908,1013.5,50.884,3.6705,23.859,1075.1,549.93,125.45,11.636,2.0789,56.155
27.087,1013.5,45.471,3.7051,23.981,1075.5,549.94,125.37,11.653,1.9961,56.63
27.68,1013.4,42.924,3.7595,24.181,1076.5,550,125.97,11.663,2.2533,57.93
28.068,1013.5,39.703,3.7442,24.077,1076,549.9,125.29,11.752,2.6205,59.225
28.34,1013.4,39.447,3.7419,24.089,1076.2,549.93,125.31,11.807,2.5178,57.818
28.523,1013.4,37.62,3.7348,24.162,1076.4,549.68,125.47,11.789,2.6854,58.44
28.7,1013.4,36.353,3.7168,24.134,1076.6,549.9,125.41,11.663,2.4125,60.502
28.606,1013.5,35.645,3.7146,24.16,1076.7,550.41,125.62,11.691,2.4619,61.234
25.474,1014.3,53.395,2.8203,18.153,1040,549.94,100.59,10.003,5.5254,53.008
24.349,1014.7,59.22,2.8394,18.14,1040,549.82,100.97,10.007,6.0641,50.411
21.868,1014.4,67.429,2.7893,17.761,1038.7,549.79,100.2,9.9813,7.1852,60.304
20.987,1014.3,71.72,3.0536,19.936,1052.1,550.06,110.99,10.616,4.4103,54.582
20.934,1014,72.97,3.0737,20.095,1052.5,550.07,111.29,10.606,4.2487,53.932
21.078,1013.7,73.617,2.9747,19.457,1048.9,550.14,108.71,10.427,4.4954,54.584
20.55,1013.6,77.307,3.0237,19.636,1050.6,550.13,110.09,10.571,4.2619,53.365
20.199,1013.6,80.056,3.1889,20.995,1059.1,549.83,116.21,10.957,3.5949,52.619
20.154,1013.8,81.751,3.541,23.437,1073.9,549.81,126.82,11.559,2.06,50.089
20.022,1013.8,83.412,3.0066,19.539,1050.3,550.06,109.9,10.545,4.7455,53.644
20.88,1014.1,84.708,3.266,21.337,1060.9,550.1,117.27,10.966,3.618,50.391
23.005,1014.5,80.52,3.7954,25.012,1082.3,549.93,131.88,11.907,2.0681,49.822
25.525,1015,66.652,3.8557,25.243,1083.1,550.13,131.49,12.012,2.3092,52.692
26.971,1015.1,52.676,3.8619,25.182,1082.8,550.07,130.45,11.985,1.9196,54.283
28.035,1015.1,47.921,3.9139,25.423,1084,549.85,131.19,12.055,36.454,102.33
29.055,1014.8,41.501,3.9378,25.579,1084.6,549.58,131.2,12.215,3.3085,55.841
29.52,1014.6,37.172,3.9398,25.545,1084.5,549.97,130.84,12.204,2.2892,61.79
29.753,1014.4,36.309,3.9602,25.713,1085.4,550.07,131.42,12.257,2.8625,64.562
29.581,1014.1,39.981,3.9525,25.699,1085.3,550.07,131.56,12.221,2.7741,61.678
29.341,1013.8,43.151,3.9503,25.685,1085.3,550.07,131.58,12.117,2.0127,56.495
29.251,1013.6,38.442,3.8998,25.329,1083.1,549.99,130.08,11.995,2.261,58.753
28.574,1013.6,45.808,3.2689,21.093,1058.3,549.62,112.91,10.866,3.6352,51.37
27.357,1013.8,52.604,3.8433,25.224,1082.9,549.9,130.97,11.964,2.35,54.325
26.151,1014.2,60.638,3.7691,24.814,1081.1,549.81,130,11.987,2.095,50.18
24.787,1014.5,68.021,3.7579,24.997,1082.4,550.01,131.75,12.019,2.3532,51.039
23.456,1014.8,74.82,3.7067,24.504,1079.9,550.03,130.25,11.902,2.1035,50.732
22.674,1014.7,77.409,3.3096,21.661,1062.7,550.17,118.18,11.095,3.1179,51.069
22.138,1014.6,78.614,3.2909,21.613,1062.4,550.35,117.99,11.123,3.5136,51.46
21.615,1014.5,81.068,3.6782,24.199,1077.7,549.91,129.23,11.889,2.7757,51.773
21.291,1014.1,83.398,3.689,24.59,1080.1,549.82,131.1,12,2.658,52.672
20.856,1013.9,85.57,3.7411,24.724,1081.3,550.11,132.18,12.031,2.6112,52.701
20.726,1013.8,86.162,3.7818,24.905,1082.3,550.01,133.09,12.019,2.2674,53.477
20.413,1013.8,87.585,3.5602,23.282,1072.8,549.99,126.26,11.506,3.0084,53.77
20.451,1014.1,88.489,3.0099,19.376,1049.4,550.34,109.36,10.449,5.1284,54.357
20.998,1014.4,88.717,3.5579,23.282,1072.4,550.36,125.76,11.469,2.7035,50.189
23.079,1014.6,82.121,3.4669,22.474,1066.6,550.35,120.53,11.196,2.9823,50.512
25.792,1015,64.067,3.8758,25.254,1082.8,550.23,131.31,12.084,2.7482,53.81
27.31,1015.1,46.467,3.9363,25.469,1084.2,550.13,131.64,12.123,2.0527,58.275
28.279,1015.2,38.833,3.932,25.389,1083.7,550.19,130.83,12.138,1.805,59.925
28.911,1015.3,37.778,3.9425,25.542,1084.6,550.43,131.33,12.153,1.8393,61.334
28.964,1015.2,39.581,3.9076,25.297,1083.3,550.44,130.43,12.145,2.0815,57.527
28.876,1015,33.807,3.9099,25.448,1084.1,550.13,130.92,12.048,2.1786,60.258
28.737,1014.8,31.625,3.9154,25.528,1084.6,549.53,131.3,12.124,2.3647,61.951
28.15,1014.8,33.221,3.8409,25.014,1081.8,550.26,129.45,11.955,2.03,59.964
27.479,1014.8,45.263,3.824,25.072,1082.3,550.11,130.21,11.95,2.1371,56.374
26.72,1014.7,43.217,3.0383,19.652,1049.5,549.96,107.53,10.389,4.3966,55.301
25.769,1015,55.698,3.0012,19.343,1047.8,549.75,106.8,10.312,4.6567,54.183
24.989,1015.2,64.014,3.7782,24.965,1081.6,549.99,130.82,11.954,2.3637,52.426
24.427,1015.6,63.596,3.1836,20.528,1055.6,550.4,112.47,10.789,4.4245,53.335
23.798,1015.9,66.441,3.4696,22.631,1068.6,550.18,121.85,11.379,3.1229,51.629
23.049,1016,67.498,3.2103,21.004,1058.4,550.34,114.82,10.91,4.1676,53.655
21.706,1015.9,70.686,3.6825,24.577,1080.1,550.01,131.15,11.889,2.8522,54.353
20.381,1015.7,74.896,3.7396,24.875,1082,549.87,132.89,12.083,1.9286,52.048
19.727,1015.4,76.696,3.3784,22.283,1066.4,549.81,121.73,11.254,3.4797,54.836
19.327,1015.2,75.892,3.0168,19.764,1052.1,549.62,111.45,10.617,4.4322,56.628
18.65,1015,77.602,2.9718,19.599,1051,550.21,110.94,10.516,4.4603,58.074
18.394,1014.8,76.629,2.9692,19.577,1050.8,549.63,110.72,10.497,4.343,60.057
18.994,1015.4,76.712,3.395,22.323,1067.1,549.92,122.39,11.32,3.5797,58.381
21.317,1015.8,72.293,3.4713,22.761,1069.1,549.94,122.65,11.343,2.7097,53.367
24.874,1016.3,63.627,3.9151,25.46,1084,549.94,132.31,12.131,2.2979,55.318
26.588,1016.6,56.192,3.9621,25.594,1085.1,549.93,132.59,12.091,1.8193,55.84
27.749,1016.7,51.878,3.98,25.549,1084.9,549.93,132.11,12.21,1.5424,55.344
28.54,1016.9,47.855,3.9974,25.601,1085.2,549.91,132.15,12.173,1.5878,56.642
28.715,1016.8,45.211,3.9562,25.378,1084.1,549.87,131.06,12.153,1.9935,57.3
28.761,1016.7,45.251,3.9353,25.243,1083.2,550.02,130.46,12.104,2.3221,57.466
28.652,1016.4,44.352,3.9241,25.193,1082.9,550.12,130.22,12.042,2.4441,56.799
28.249,1016.5,46.117,3.9525,25.465,1084.6,550.14,131.6,12.174,1.9846,56.286
27.844,1016.5,45.064,3.9938,25.771,1086.3,550.01,132.99,12.205,1.8311,57.084
27.28,1016.4,44.507,3.147,20.16,1053.2,550.12,109.8,10.602,3.9055,53.743
26.368,1016.5,48.173,3.8928,25.546,1084.8,550.02,132.71,12.11,2.0894,57.296
25.208,1016.8,55.11,3.9065,25.941,1087.1,550.1,134.7,12.197,2.0659,57.076
24.243,1017.1,57.793,3.7463,24.872,1081.2,550.31,130.81,11.961,2.1468,54.496
23.389,1017.1,61.415,3.7119,24.438,1079,549.54,129.39,11.922,2.4698,53.709
22.806,1017.1,66.053,3.5238,23.178,1071.4,549.67,124.15,11.52,2.9451,53.799
22.59,1017.1,68.346,3.8275,25.213,1083.1,550.02,132.76,12.153,2.5735,55.774
21.899,1016.9,71.471,3.7325,24.783,1081,550.31,131.4,11.911,2.2343,55.105
21.011,1016.7,73.347,3.0408,19.685,1050.9,550.31,110.27,10.604,4.7142,57.641
20.035,1016.5,77.119,3.4718,23.01,1071.1,550.08,125.01,11.468,3.2902,54.944
19.234,1016.4,80.563,3.6317,24.137,1078,549.84,130.1,11.748,2.0646,51.282
18.734,1016.6,83.287,2.9946,19.384,1049.9,550.35,110.03,10.475,4.5141,55.853
18.72,1017,83.055,2.9672,19.428,1050,550.27,110.15,10.435,4.5644,57.212
18.819,1017.2,83.361,3.1127,20.342,1054.9,550.32,113.45,10.703,4.1989,57.133
20.776,1017.5,81.044,3.5816,23.404,1072.8,550.11,125.56,11.575,2.5581,51.528
23.937,1017.8,70.104,3.5634,22.927,1069.2,550.01,121.95,11.412,2.7836,51.231
26.253,1018.1,59.758,3.9115,25.239,1082.9,549.97,131.03,12.081,1.6372,52.984
27.428,1018.2,52.689,3.9789,25.541,1084.6,549.94,131.88,12.099,1.2377,52.725
28.548,1018.1,46.625,3.3317,20.938,1057.8,549.64,112.41,10.823,2.8953,50.797
29.457,1017.7,44.582,3.9744,25.476,1084.3,549.92,130.84,12.124,1.8339,55.248
29.507,1017.5,43.002,3.9711,25.437,1084.2,549.75,130.65,12.042,1.9434,55.412
29.223,1017.3,43.739,3.0213,18.88,1044.9,550.12,102.88,10.278,4.8134,49.323
28.775,1017.2,46.72,2.9243,18.333,1041.3,549.97,100.66,10.078,5.3023,50.365
28.234,1017.4,47.475,2.8983,18.312,1041.2,549.58,100.71,10.13,5.2502,49.923
26.99,1017.6,52.885,2.9017,18.469,1042.6,550.12,101.99,10.219,5.3283,51.718
25.582,1017.8,61.804,3.2217,20.656,1056.3,550.37,112.46,10.739,3.8364,51.994
24.503,1018.1,65.602,2.9146,18.452,1042.7,550.28,102.99,10.156,5.2264,52.063
23.748,1018.2,67.854,2.8339,18.372,1041.9,550.45,102.48,10.159,6.3047,53.558
23.053,1018.2,69.917,2.8495,18.24,1041.3,549.84,101.98,10.121,6.5023,54.494
21.829,1018,73.659,2.8438,18.256,1042,550.22,103.03,10.16,6.7564,58.347
20.717,1017.7,78.546,3.6703,24.31,1078.6,550.16,130.2,11.878,1.9497,51.224
20.537,1017.5,80,3.6958,24.41,1079.4,550.02,130.64,11.909,1.8349,51.376
20.527,1017.5,79.73,3.7021,24.568,1080.5,549.87,131.45,11.932,2.0466,51.916
19.995,1017.4,80.269,3.7171,24.412,1080.2,549.99,131.55,11.896,2.1547,53.621
19.424,1017.5,82.797,3.204,20.645,1057.6,549.99,115.09,10.919,4.0475,56.014
19.741,1017.6,84.857,3.6068,23.631,1075,550.11,127.57,11.718,2.8745,52.537
20.323,1018,85.616,3.5313,23.197,1072.5,549.61,125.59,11.558,2.675,51.322
25.02,1018.4,70.854,3.8704,25.121,1082.4,550.03,130.99,11.929,2.4929,54.732
27.179,1018.8,55.765,3.9741,25.529,1084.9,549.79,131.89,12.212,1.8135,55.078
28.724,1018.8,48.672,3.9952,25.581,1085.1,549.68,131.45,12.158,1.5789,57.347
29.885,1018.8,42.825,3.62,22.905,1069.4,549.59,120.08,11.389,2.4196,55.644
30.635,1018.7,40.157,3.977,25.436,1084.1,549.96,130,12.097,1.7329,57.426
31.245,1018.5,39.04,3.9687,25.382,1083.9,550.18,129.67,12.062,1.7954,57.089
31.398,1018.3,35.884,3.1611,19.761,1050.5,550.1,106.71,10.566,3.6675,52.473
31.182,1018.1,32.655,3.1607,19.838,1050.9,550,107.02,10.506,3.6056,52.104
30.876,1017.9,29.952,3.0264,19.036,1045.7,549.54,103.42,10.293,3.9967,54.314
30.339,1017.9,30.292,2.9388,18.518,1042.2,549.9,100.64,10.181,4.3393,51.458
29.349,1017.9,29.551,2.9839,18.967,1045.1,550.29,103.36,10.221,4.0408,56.066
27.597,1018,37.289,3.5887,23.634,1074.1,550.11,124.25,11.533,2.1991,52.513
24.567,1018.1,45.084,2.8886,18.497,1043.2,549.98,103.42,10.236,5.0966,59.308
23.611,1018.2,45.045,2.7959,17.972,1040.3,550,100.47,10.116,6.1976,61.176
23.319,1018.3,42.545,3.7168,24.569,1079.3,549.84,129.48,11.911,2.7824,59.547
23.093,1018.1,42.901,3.1885,20.719,1056.5,549.76,113.15,10.833,3.4933,60.198
22.871,1017.8,42.229,3.7357,24.669,1080,549.8,130.16,11.976,1.9003,58.863
21.626,1017.7,43.393,3.6732,24.418,1079.3,549.58,130.22,11.851,2.1345,59.441
20.277,1017.4,48.041,3.196,20.694,1057.8,549.75,115,10.949,3.4713,61.422
19.855,1017.4,49.883,3.7062,24.652,1081.2,550.2,132.19,11.9,2.0345,58.501
19.973,1017.6,49.772,3.2239,21.359,1061.1,550.23,117.3,11.033,3.4586,61.734
20.445,1018,49.139,3.1867,20.987,1058.3,549.96,115.05,10.894,3.5189,62.299
22.193,1018.3,48.148,3.3103,21.377,1060.2,549.76,115.51,11.026,3.4777,59.954
30.726,1018.9,45.893,3.0933,19.222,1046.7,550.09,103.19,10.344,5.9311,49.497
31.64,1018.9,42.532,3.119,19.407,1048.1,549.73,104.85,10.44,4.7823,51.054
31.676,1018.6,40.853,3.2804,20.483,1054.8,549.51,109.47,10.74,3.9799,50.484
31.287,1018.3,41.401,3.078,19.115,1046.2,549.51,103.72,10.308,4.7944,50.721
31.078,1018.1,36.48,3.3433,21.012,1057.8,549.58,111.38,10.785,3.738,53.901
30.197,1018.1,39.288,3.3545,21.347,1059.8,549.88,113.08,10.842,3.6826,53.845
29.059,1018.1,40.528,3.3094,21.214,1059.3,550.12,113.26,10.898,3.9601,54.622
